"ID","default_flag","pred_br","score_pd","QTR","score_date","score_year","BAND","current_balance","MONTH","feature1_wt","feature2_wt"
"12375","0","0.301936","0.316726","2","25-07-2019","2019","3","53851","7","0","0"
"12376","1","0.364827","0.359135","2","20-10-2019","2019","4","13696","10","0","0"
"12377","0","0.107219","0.121547","3","20-07-2019","2019","1","55387","7","0","0"
"12378","0","0.53748","0.525772","4","11-11-2019","2019","5","95479","11","0","0"
"12379","1","0.451103","0.443085","1","05-08-2019","2019","4","16606","8","0","0"
"12380","0","0.139226","0.139433","2","10-10-2019","2019","1","5910","10","0","0"
"12381","0","0.212887","0.221479","3","01-04-2019","2019","2","56074","4","0","0"
"12382","1","0.725611","0.715221","1","28-03-2019","2019","7","71686","3","0","0"
"12383","1","0.636067","0.654054","1","28-01-2019","2019","7","6645","1","0","0"
"12384","0","0.431738","0.425893","4","05-12-2019","2019","4","97720","12","0","0"
"12385","0","0.210015","0.21374","3","21-08-2019","2019","2","15581","8","0","0"
"12386","0","0.163719","0.148524","4","14-02-2019","2019","1","85099","2","0","0"
"12387","0","0.332519","0.316636","1","18-04-2019","2019","3","95563","4","0","0"
"12388","0","0.394945","0.385357","4","06-08-2019","2019","4","26735","8","0","0"
"12389","0","0.60152","0.598298","3","02-02-2019","2019","6","34600","2","0","0"
"12390","0","0.366243","0.3516","4","18-10-2019","2019","4","97260","10","0","0"
"12391","1","0.804096","0.806535","3","24-05-2019","2019","8","58424","5","0","0"
"12392","0","0.358028","0.368254","1","10-09-2019","2019","4","30582","9","0","0"
"12393","0","0.396041","0.412831","2","13-05-2019","2019","4","74220","5","0","0"
"12394","1","0.346444","0.352828","2","06-01-2019","2019","4","43885","1","0","0"
"12395","0","0.147936","0.156898","2","15-04-2019","2019","2","43234","4","0","0"
"12396","0","0.159942","0.151509","1","21-12-2019","2019","2","43781","12","0","0"
"12397","1","0.751933","0.757577","4","07-11-2019","2019","8","40498","11","0","0"
"12398","1","0.432995","0.423921","3","28-06-2019","2019","4","38857","6","0","0"
"12399","0","0.196729","0.193231","2","17-12-2019","2019","2","63359","12","0","0"
"12400","1","0.679978","0.686709","1","21-08-2019","2019","7","82568","8","0","0"
"12401","1","0.870849","0.874727","3","27-06-2019","2019","9","66427","6","0","0"
"12402","1","0.741726","0.754062","4","13-12-2019","2019","8","10725","12","0","0"
"12403","1","0.458573","0.453435","1","05-03-2019","2019","5","98179","3","0","0"
"12404","0","0.38944","0.376063","2","24-01-2019","2019","4","75810","1","0","0"
"12405","0","0.885719","0.872691","3","23-06-2019","2019","9","51374","6","0","0"
"12406","1","0.372574","0.352989","1","28-02-2019","2019","4","51221","2","0","0"
"12407","1","0.69502","0.708417","2","20-07-2019","2019","7","51171","7","0","0"
"12408","1","0.779232","0.793298","1","30-07-2019","2019","8","6814","7","0","0"
"12409","1","0.745684","0.751518","2","16-06-2019","2019","8","92139","6","0","0"
"12410","1","0.612187","0.597704","1","31-07-2019","2019","6","95285","7","0","0"
"12411","0","0.827471","0.815036","2","27-09-2019","2019","8","2520","9","0","0"
"12412","0","0.312484","0.303968","3","03-07-2019","2019","3","63690","7","0","0"
"12413","1","0.22885","0.232151","4","07-08-2019","2019","2","41212","8","0","0"
"12414","0","0.417311","0.425276","4","16-06-2019","2019","4","86909","6","0","0"
"12415","0","0.735698","0.74729","2","20-09-2019","2019","7","34548","9","0","0"
"12416","1","0.625164","0.644604","1","16-04-2019","2019","6","2433","4","0","0"
"12417","0","0.605221","0.586571","1","27-08-2019","2019","6","91831","8","0","0"
"12418","1","0.851187","0.831499","1","23-12-2019","2019","8","92473","12","0","0"
"12419","1","0.415303","0.432018","2","23-10-2019","2019","4","97715","10","0","0"
"12420","1","0.229006","0.228068","3","20-06-2019","2019","2","51335","6","0","0"
"12421","1","0.246405","0.231475","4","22-11-2019","2019","2","62568","11","0","0"
"12422","1","0.704765","0.705642","4","25-05-2019","2019","7","4301","5","0","0"
"12423","1","0.630022","0.623182","2","24-10-2019","2019","6","96738","10","0","0"
"12424","0","0.288019","0.288431","1","17-08-2019","2019","3","97549","8","0","0"
"12425","0","0.243117","0.231768","2","13-02-2019","2019","2","3397","2","0","0"
"12426","1","0.848814","0.836089","1","13-09-2019","2019","8","89351","9","0","0"
"12427","1","0.237072","0.238933","4","27-06-2019","2019","2","66863","6","0","0"
"12428","1","0.618814","0.633819","3","06-06-2019","2019","6","30968","6","0","0"
"12429","0","0.509174","0.513019","2","20-11-2019","2019","5","87150","11","0","0"
"12430","0","0.696417","0.696633","1","25-07-2019","2019","7","27132","7","0","0"
"12431","1","0.210775","0.204385","1","20-03-2019","2019","2","4819","3","0","0"
"12432","1","0.428729","0.418625","2","02-11-2019","2019","4","57266","11","0","0"
"12433","0","0.108159","0.124457","4","02-09-2019","2019","1","20944","9","0","0"
"12434","0","0.16857","0.151425","3","07-09-2019","2019","2","80117","9","0","0"
"12435","1","0.418883","0.433034","1","23-07-2019","2019","4","26041","7","0","0"
"12436","0","0.462707","0.447536","4","21-03-2019","2019","4","39840","3","0","0"
"12437","1","0.199425","0.213166","3","10-02-2019","2019","2","37706","2","0","0"
"12438","1","0.473326","0.478641","2","01-11-2019","2019","5","77150","11","0","0"
"12439","0","0.163533","0.161591","2","08-09-2019","2019","2","89232","9","0","0"
"12440","0","0.566351","0.567814","1","04-03-2019","2019","6","94469","3","0","0"
"12441","1","0.865893","0.852667","2","03-11-2019","2019","9","1509","11","0","0"
"12442","0","0.152031","0.152552","1","19-08-2019","2019","2","43735","8","0","0"
"12443","1","0.338934","0.354496","1","21-07-2019","2019","4","20164","7","0","0"
"12444","1","0.417203","0.425723","4","23-05-2019","2019","4","60185","5","0","0"
"12445","0","0.532322","0.514036","4","18-05-2019","2019","5","61823","5","0","0"
"12446","1","0.772076","0.774502","3","28-06-2019","2019","8","28946","6","0","0"
"12447","1","0.123427","0.128693","3","27-01-2019","2019","1","64485","1","0","0"
"12448","0","0.218048","0.233863","1","15-01-2019","2019","2","65840","1","0","0"
"12449","0","0.634536","0.654149","4","27-10-2019","2019","7","43964","10","0","0"
"12450","0","0.177688","0.192765","2","28-04-2019","2019","2","21502","4","0","0"
"12451","1","0.18743","0.20346","3","28-05-2019","2019","2","55116","5","0","0"
"12452","1","0.538243","0.539483","4","10-12-2019","2019","5","64987","12","0","0"
"12453","1","0.76765","0.772267","3","05-06-2019","2019","8","61545","6","0","0"
"12454","1","0.789739","0.795153","1","24-02-2019","2019","8","51091","2","0","0"
"12455","0","0.46516","0.470471","4","08-12-2019","2019","5","82759","12","0","0"
"12456","0","0.35471","0.348835","4","23-12-2019","2019","3","2336","12","0","0"
"12457","0","0.256792","0.240756","4","19-07-2019","2019","2","16122","7","0","0"
"12458","0","0.381795","0.389446","3","22-02-2019","2019","4","14670","2","0","0"
"12459","0","0.832741","0.821756","4","30-09-2019","2019","8","48872","9","0","0"
"12460","0","0.828739","0.832621","3","29-09-2019","2019","8","54836","9","0","0"
"12461","1","0.694651","0.676996","1","18-07-2019","2019","7","18683","7","0","0"
"12462","0","0.502358","0.509246","2","22-12-2019","2019","5","64474","12","0","0"
"12463","1","0.860058","0.855617","2","12-04-2019","2019","9","67294","4","0","0"
"12464","1","0.649544","0.637471","3","01-09-2019","2019","6","80734","9","0","0"
"12465","0","0.232489","0.215432","4","09-07-2019","2019","2","78194","7","0","0"
"12466","0","0.509773","0.52885","4","08-04-2019","2019","5","96226","4","0","0"
"12467","0","0.195703","0.189159","3","13-01-2019","2019","2","75786","1","0","0"
"12468","1","0.760117","0.775536","3","05-01-2019","2019","8","91360","1","0","0"
"12469","1","0.785883","0.785958","2","20-10-2019","2019","8","37324","10","0","0"
"12470","0","0.775791","0.79361","3","26-07-2019","2019","8","25321","7","0","0"
"12471","1","0.758278","0.739401","4","05-02-2019","2019","7","86321","2","0","0"
"12472","0","0.528397","0.520166","3","08-05-2019","2019","5","22610","5","0","0"
"12473","1","0.854888","0.852801","3","21-02-2019","2019","9","20872","2","0","0"
"12474","0","0.128223","0.138515","1","15-09-2019","2019","1","78206","9","0","0"
"12475","0","0.481323","0.482856","4","12-08-2019","2019","5","24448","8","0","0"
"12476","0","0.709292","0.710218","3","29-01-2019","2019","7","96442","1","0","0"
"12477","1","0.851849","0.869649","2","08-04-2019","2019","9","86344","4","0","0"
"12478","1","0.266955","0.255169","4","18-04-2019","2019","3","22796","4","0","0"
"12479","0","0.178398","0.180644","2","29-07-2019","2019","2","89658","7","0","0"
"12480","0","0.405176","0.404321","3","12-01-2019","2019","4","69206","1","0","0"
"12481","0","0.74754","0.742576","2","27-09-2019","2019","7","97578","9","0","0"
"12482","1","0.443592","0.427878","2","19-05-2019","2019","4","33120","5","0","0"
"12483","1","0.799718","0.81754","2","31-10-2019","2019","8","18108","10","0","0"
"12484","1","0.67355","0.669342","1","07-04-2019","2019","7","1662","4","0","0"
"12485","0","0.112061","0.124574","2","15-02-2019","2019","1","87676","2","0","0"
"12486","1","0.713852","0.726752","2","25-01-2019","2019","7","2491","1","0","0"
"12487","1","0.860371","0.841322","2","28-11-2019","2019","8","6476","11","0","0"
"12488","0","0.155613","0.145417","3","25-09-2019","2019","1","90047","9","0","0"
"12489","0","0.665404","0.672899","1","08-06-2019","2019","7","92459","6","0","0"
"12490","1","0.540905","0.529315","1","19-12-2019","2019","5","2138","12","0","0"
"12491","1","0.757865","0.751326","4","12-07-2019","2019","8","23496","7","0","0"
"12492","1","0.70635","0.718977","3","23-07-2019","2019","7","86557","7","0","0"
"12493","0","0.628379","0.611288","4","10-11-2019","2019","6","81556","11","0","0"
"12494","1","0.868194","0.854134","1","07-09-2019","2019","9","8754","9","0","0"
"12495","0","0.133598","0.126126","1","02-09-2019","2019","1","58204","9","0","0"
"12496","1","0.296991","0.300997","3","17-10-2019","2019","3","86867","10","0","0"
"12497","1","0.828075","0.845091","2","07-10-2019","2019","8","76161","10","0","0"
"12498","0","0.150186","0.145208","3","28-06-2019","2019","1","59824","6","0","0"
"12499","0","0.313513","0.300869","3","16-10-2019","2019","3","80797","10","0","0"
"12500","1","0.572528","0.585993","2","28-03-2019","2019","6","50430","3","0","0"
"12501","1","0.866963","0.875608","2","01-07-2019","2019","9","74891","7","0","0"
"12502","0","0.366184","0.363997","1","13-12-2019","2019","4","54835","12","0","0"
"12503","0","0.74361","0.732958","3","08-12-2019","2019","7","79237","12","0","0"
"12504","1","0.726139","0.727056","2","26-01-2019","2019","7","79306","1","0","0"
"12505","1","0.408473","0.407057","4","10-01-2019","2019","4","24106","1","0","0"
"12506","1","0.753794","0.773327","2","04-07-2019","2019","8","40397","7","0","0"
"12507","0","0.420769","0.429974","4","03-09-2019","2019","4","38348","9","0","0"
"12508","1","0.363029","0.347351","3","23-06-2019","2019","3","81561","6","0","0"
"12509","0","0.14458","0.133008","3","22-06-2019","2019","1","7163","6","0","0"
"12510","0","0.572512","0.572266","4","23-07-2019","2019","6","95103","7","0","0"
"12511","0","0.373581","0.374619","1","26-05-2019","2019","4","33069","5","0","0"
"12512","0","0.460399","0.480185","4","28-07-2019","2019","5","4953","7","0","0"
"12513","0","0.731334","0.740582","3","13-05-2019","2019","7","21245","5","0","0"
"12514","0","0.335967","0.318178","1","04-02-2019","2019","3","14126","2","0","0"
"12515","1","0.78363","0.802497","1","28-08-2019","2019","8","56107","8","0","0"
"12516","1","0.327718","0.323211","4","05-09-2019","2019","3","55964","9","0","0"
"12517","0","0.115962","0.130792","1","18-06-2019","2019","1","33954","6","0","0"
"12518","1","0.708554","0.692438","4","11-01-2019","2019","7","86304","1","0","0"
"12519","0","0.226572","0.208164","4","27-03-2019","2019","2","28454","3","0","0"
"12520","1","0.26649","0.255627","1","24-07-2019","2019","3","33241","7","0","0"
"12521","1","0.365396","0.347711","1","24-05-2019","2019","3","88832","5","0","0"
"12522","1","0.227462","0.218379","2","10-06-2019","2019","2","14174","6","0","0"
"12523","0","0.300831","0.293601","4","30-04-2019","2019","3","81788","4","0","0"
"12524","1","0.865714","0.854242","1","02-06-2019","2019","9","52339","6","0","0"
"12525","1","0.354331","0.344441","4","14-09-2019","2019","3","75014","9","0","0"
"12526","0","0.516792","0.524767","2","17-06-2019","2019","5","36421","6","0","0"
"12527","1","0.763858","0.779199","3","18-10-2019","2019","8","46913","10","0","0"
"12528","1","0.229702","0.209808","2","10-01-2019","2019","2","81888","1","0","0"
"12529","0","0.38295","0.391329","2","20-11-2019","2019","4","99873","11","0","0"
"12530","0","0.239394","0.226359","4","10-01-2019","2019","2","81668","1","0","0"
"12531","1","0.688714","0.688217","3","06-01-2019","2019","7","65687","1","0","0"
"12532","0","0.341556","0.333988","3","17-05-2019","2019","3","25561","5","0","0"
"12533","0","0.271893","0.278609","3","24-05-2019","2019","3","93301","5","0","0"
"12534","1","0.731699","0.74682","3","28-05-2019","2019","7","31968","5","0","0"
"12535","0","0.69042","0.704213","4","05-09-2019","2019","7","91673","9","0","0"
"12536","0","0.221805","0.239715","3","25-07-2019","2019","2","88255","7","0","0"
"12537","1","0.740302","0.747983","2","26-05-2019","2019","7","89704","5","0","0"
"12538","0","0.507911","0.500742","3","23-11-2019","2019","5","11429","11","0","0"
"12539","0","0.585262","0.572576","4","02-11-2019","2019","6","77521","11","0","0"
"12540","0","0.287396","0.300646","1","10-01-2019","2019","3","68541","1","0","0"
"12541","0","0.315453","0.322088","1","20-04-2019","2019","3","79241","4","0","0"
"12542","0","0.279455","0.267903","2","29-05-2019","2019","3","51208","5","0","0"
"12543","0","0.749755","0.754565","3","07-03-2019","2019","8","33346","3","0","0"
"12544","1","0.148573","0.158027","4","12-03-2019","2019","2","84217","3","0","0"
"12545","1","0.712939","0.700785","4","22-11-2019","2019","7","11828","11","0","0"
"12546","0","0.133013","0.137606","1","12-09-2019","2019","1","81601","9","0","0"
"12547","0","0.224509","0.212154","4","12-06-2019","2019","2","75421","6","0","0"
"12548","0","0.192463","0.204071","1","09-01-2019","2019","2","19633","1","0","0"
"12549","0","0.549421","0.530847","4","20-04-2019","2019","5","46452","4","0","0"
"12550","1","0.543586","0.539904","1","04-08-2019","2019","5","72192","8","0","0"
"12551","1","0.556678","0.5535","4","13-07-2019","2019","6","39189","7","0","0"
"12552","0","0.15574","0.156451","3","17-06-2019","2019","2","72781","6","0","0"
"12553","0","0.82755","0.814622","3","27-06-2019","2019","8","90942","6","0","0"
"12554","1","0.804042","0.803199","2","29-06-2019","2019","8","34711","6","0","0"
"12555","0","0.236695","0.222304","2","15-08-2019","2019","2","36202","8","0","0"
"12556","0","0.34814","0.353724","2","27-09-2019","2019","4","95072","9","0","0"
"12557","1","0.848645","0.843598","1","19-04-2019","2019","8","80030","4","0","0"
"12558","0","0.276977","0.292493","2","13-06-2019","2019","3","43115","6","0","0"
"12559","0","0.79893","0.802617","4","04-07-2019","2019","8","77592","7","0","0"
"12560","0","0.634446","0.646294","4","27-10-2019","2019","6","86346","10","0","0"
"12561","1","0.684715","0.674431","3","03-11-2019","2019","7","93925","11","0","0"
"12562","0","0.378151","0.376717","1","01-04-2019","2019","4","5729","4","0","0"
"12563","1","0.840633","0.842598","2","16-01-2019","2019","8","86463","1","0","0"
"12564","0","0.544926","0.533627","3","10-05-2019","2019","5","7323","5","0","0"
"12565","1","0.682636","0.693125","1","06-03-2019","2019","7","72365","3","0","0"
"12566","1","0.621897","0.640391","1","18-09-2019","2019","6","3379","9","0","0"
"12567","0","0.534711","0.552689","3","22-04-2019","2019","6","54681","4","0","0"
"12568","1","0.556705","0.571179","2","17-12-2019","2019","6","27631","12","0","0"
"12569","1","0.320517","0.322088","1","06-10-2019","2019","3","88779","10","0","0"
